"Date","Open","High","Low","Close","Volume"
"08/01/2001","85.88","86.27","81","81","3852.77"
"09/01/2001","82.95","82.95","81.1","81.1","8976.14"
"10/01/2001","81.98","81.98","81","81.98","33967.92"
"12/01/2001","81","81","79.54","79.54","21518.14"
"15/01/2001","79.54","79.54","79.54","79.54","2879.33"
"16/01/2001","81","81","81","81","102.47"
"17/01/2001","79.54","79.54","79.54","79.54","13423.22"
"18/01/2001","79.54","79.54","79.54","79.54","143413.29"
"19/01/2001","79.54","79.54","78.85","78.85","131578.32"
"22/01/2001","76.12","76.12","76.12","76.12","358.64"
"23/01/2001","73.97","76.12","73.97","76.12","8709.72"
"24/01/2001","79.34","80.51","79.34","80.51","45587.72"
"25/01/2001","81","82.95","80.51","80.51","14304.44"
"26/01/2001","81.98","82.95","78.07","78.07","5225.83"
"29/01/2001","82.47","82.76","82.47","82.76","3176.49"
"30/01/2001","84.22","85.39","81.98","81.98","11681.28"
"31/01/2001","81.98","81.98","81.98","81.98","17521.92"
"01/02/2001","84.81","84.81","82.47","82.47","13371.99"
"02/02/2001","82.47","82.47","81.98","82.47","19202.38"
"05/02/2001","82.56","87.34","82.56","87.34","17573.15"
"06/02/2001","82.47","82.47","82.47","82.47","512.34"
"07/02/2001","84.91","84.91","82.47","83.93","16394.78"
"08/02/2001","82.47","85.39","82.47","85.39","31457.48"
"09/02/2001","82.47","85.69","82.47","85.39","1618.98"
"12/02/2001","87.34","87.34","87.34","87.34","102.47"
"13/02/2001","87.34","87.34","87.34","87.34","409.87"
"14/02/2001","86.86","87.83","86.86","87.83","32933"
"15/02/2001","89.78","89.78","88.32","88.32","15226.65"
"16/02/2001","88.52","89.78","88.52","89.78","36990.71"
"19/02/2001","89.78","89.78","89.78","89.78","11168.94"
"20/02/2001","88.91","89","88.81","88.81","10861.54"
"21/02/2001","87.93","87.93","87.83","87.83","11168.94"
"22/02/2001","87.83","89.78","87.83","89.59","43712.57"
"23/02/2001","87.93","90.18","87.93","90.08","33301.89"
"26/02/2001","88.91","91.83","88.91","91.83","80283.16"
"27/02/2001","90.96","92.71","90.27","91.93","121577.5"
"28/02/2001","92.42","92.42","91.64","91.64","12296.08"
"01/03/2001","93.3","93.3","89.78","91.25","18239.19"
"02/03/2001","90.27","91.15","89.59","91.15","4283.14"
"08/03/2001","91.15","91.15","91.15","91.15","1024.67"
"09/03/2001","90.76","91.25","90.76","91.15","86277.5"
"12/03/2001","91.15","91.15","90.76","90.76","5779.16"
"13/03/2001","91.15","91.25","91.15","91.25","1782.93"
"14/03/2001","90.76","90.76","90.08","90.76","64954.05"
"15/03/2001","90.96","91.74","90.96","91.35","27051.38"
"16/03/2001","91.25","91.35","91.25","91.35","4201.16"
"19/03/2001","90.86","90.96","90.86","90.96","7100.99"
"20/03/2001","90.96","90.96","90.96","90.96","6137.79"
"21/03/2001","91.15","91.15","91.15","91.15","6670.62"
"22/03/2001","91.15","91.15","91.15","91.15","3125.25"
"23/03/2001","90.76","90.76","90.76","90.76","20.49"
"28/03/2001","90.76","90.76","89.78","89.78","22143.19"
"29/03/2001","89.69","90.57","89.69","89.78","3647.84"
"30/03/2001","89.78","89.78","89.3","89.3","8299.85"
"02/04/2001","89.78","89.78","89.69","89.69","22307.14"
"03/04/2001","88.32","90.27","88.32","88.81","1147.63"
"05/04/2001","89.69","89.69","89.69","89.69","512.34"
"06/04/2001","88.22","89.2","88.22","89.2","30350.83"
"09/04/2001","88.81","88.81","88.81","88.81","2869.09"
"10/04/2001","89.2","89.2","87.83","88.81","12398.55"
"11/04/2001","88.81","88.81","88.13","88.61","29408.13"
"12/04/2001","87.83","88.71","87.83","88.71","5492.25"
"13/04/2001","88.71","88.71","88.71","88.71","512.34"
"17/04/2001","87.83","87.83","86.47","86.47","1946.88"
"18/04/2001","86.37","86.86","86.37","86.86","23465.02"
"19/04/2001","85.88","85.88","85.88","85.88","1711.2"
"20/04/2001","86.37","86.86","86.37","86.86","1905.89"
"23/04/2001","85.88","86.37","85.88","86.37","717.27"
"24/04/2001","86.37","86.37","85.88","86.27","42370.25"
"25/04/2001","85.88","85.88","85.88","85.88","6148.04"
"27/04/2001","85.39","85.39","85.39","85.39","2049.35"
"30/04/2001","85.88","86.37","85.88","86.37","30740.2"
"02/05/2001","86.37","86.37","86.37","86.37","3043.28"
"03/05/2001","86.37","87.83","86.37","87.74","14212.22"
"04/05/2001","87.34","87.74","87.34","87.74","16097.62"
"07/05/2001","87.34","87.64","87.34","87.64","6814.08"
"08/05/2001","87.54","87.54","87.34","87.34","5113.12"
"09/05/2001","87.34","87.34","87.34","87.34","7203.45"
"10/05/2001","86.37","86.47","85.88","85.88","1916.14"
"11/05/2001","84.42","85.88","84.42","85.88","409.87"
"14/05/2001","86.76","86.76","86.76","86.76","2203.05"
"15/05/2001","83.93","83.93","83.93","83.93","5123.37"
"17/05/2001","82.47","82.47","82.47","82.47","409.87"
"18/05/2001","82.95","83.34","82.95","83.34","5584.47"
"22/05/2001","81.59","83.34","81.59","83.34","5635.7"
"23/05/2001","82.07","82.07","82.07","82.07","12910.88"
"24/05/2001","82.95","83.34","82.47","83.34","28690.86"
"25/05/2001","84.91","85.88","82.95","85.39","2387.49"
"28/05/2001","84.91","84.91","84.91","84.91","307.4"
"29/05/2001","83.05","83.05","83.05","83.05","12296.08"
"30/05/2001","83.93","85.3","83.93","85.3","7685.05"
"31/05/2001","87.74","87.74","85.88","86.76","34972.1"
"01/06/2001","87.34","87.34","86.37","86.37","36550.1"
"07/06/2001","82.86","82.86","82.86","82.86","8299.85"
"08/06/2001","82.86","82.86","82.47","82.47","14990.97"
"11/06/2001","80.51","80.51","80.51","80.51","15226.65"
"12/06/2001","78.07","80.42","77.29","77.29","34019.16"
"13/06/2001","76.51","80.03","76.51","77.29","6445.2"
"14/06/2001","80.32","80.51","77.98","77.98","8094.92"
"15/06/2001","79.05","80.9","79.05","80.51","5656.2"
"18/06/2001","79.44","79.44","77.49","77.49","32533.38"
"19/06/2001","77.1","77.1","76.32","76.61","23270.33"
"20/06/2001","76.61","76.61","76.12","76.61","8945.4"
"21/06/2001","76.71","80.42","76.71","80.32","17583.4"
"22/06/2001","80.03","80.03","80.03","80.03","563.57"
"25/06/2001","78.76","78.76","78.76","78.76","102.47"
"26/06/2001","79.05","79.54","79.05","79.54","4713.5"
"27/06/2001","79.05","81","78.76","81","8504.79"
"28/06/2001","78.76","82.76","78.76","82.76","43999.48"
"29/06/2001","82.27","83.93","82.27","83.93","115726.62"
"02/07/2001","80.12","81.98","80.12","81.98","2602.67"
"03/07/2001","82.95","82.95","80.03","80.51","55281.13"
"04/07/2001","79.54","79.54","79.54","79.54","20.49"
"05/07/2001","79.64","79.64","79.54","79.54","184.44"
"06/07/2001","79.05","79.05","78.17","78.17","2305.52"
"09/07/2001","78.07","78.07","78.07","78.07","3606.85"
"10/07/2001","77.98","78.17","77.59","78.07","14068.77"
"11/07/2001","77.1","77.1","77.1","77.1","655.79"
"12/07/2001","79.83","79.83","79.83","79.83","19581.51"
"13/07/2001","79.54","79.73","76.9","77","9580.7"
"16/07/2001","78.37","78.37","76.71","76.71","2387.49"
"17/07/2001","76.41","76.41","76.12","76.12","5123.37"
"18/07/2001","76.12","76.71","76.12","76.71","8842.93"
"19/07/2001","76.71","76.71","76.61","76.61","14068.77"
"20/07/2001","76.71","76.71","76.71","76.71","8197.39"
"24/07/2001","76.8","76.8","76.71","76.71","7992.45"
"25/07/2001","77.1","77.1","76.71","77","4211.41"
"26/07/2001","75.24","75.24","75.24","75.24","922.21"
"27/07/2001","76.12","76.12","76.12","76.12","102.47"
"01/08/2001","76.02","76.02","75.63","75.63","9826.62"
"02/08/2001","75.83","75.83","75.63","75.63","3586.36"
"03/08/2001","75.63","76.12","75.54","76.12","55393.85"
"06/08/2001","76.12","80.61","76.12","80.61","25124.99"
"07/08/2001","85.39","85.39","81","81","7685.05"
"08/08/2001","80.03","80.03","80.03","80.03","2049.35"
"10/08/2001","79.83","80.03","79.83","80.03","614.8"
"15/08/2001","78.07","78.56","78.07","78.56","3729.81"
"16/08/2001","77.1","77.1","77.1","77.1","1024.67"
"17/08/2001","76.61","76.61","76.61","76.61","12080.9"
"22/08/2001","76.51","76.61","76.12","76.12","22184.18"
"23/08/2001","75.15","75.63","75.15","75.24","7039.51"
"24/08/2001","75.63","75.63","75.63","75.63","204.93"
"28/08/2001","76.12","77.88","76.12","77.88","40.99"
"29/08/2001","76.71","76.71","76.71","76.71","204.93"
"30/08/2001","77.98","78.07","77.1","77.1","9611.44"
"31/08/2001","78.17","79.73","78.07","78.56","4611.03"
"03/09/2001","79.64","79.64","78.56","78.56","655.79"
"04/09/2001","78.56","79.05","78.07","78.07","9140.09"
"05/09/2001","79.44","79.83","79.44","79.83","11937.45"
"06/09/2001","79.83","80.03","79.83","80.03","10349.2"
"07/09/2001","79.24","80.03","79.24","80.03","26467.32"
"12/09/2001","78.07","79.93","78.07","79.44","4969.67"
"13/09/2001","76.22","79.54","76.12","78.07","7172.71"
"14/09/2001","75.83","78.07","75.83","77.1","8443.31"
"17/09/2001","75.63","75.63","75.63","75.63","717.27"
"18/09/2001","75.44","75.44","75.15","75.15","51438.61"
"19/09/2001","75.15","75.15","75.15","75.15","2049.35"
"21/09/2001","75.15","76.12","75.15","76.12","20544.7"
"25/09/2001","75.15","76.02","75.15","76.02","3996.23"
"26/09/2001","76.12","77.1","76.12","76.8","53324.01"
"27/09/2001","77","77","77","77","6639.88"
"28/09/2001","76.12","76.12","76.12","76.12","1024.67"
"01/10/2001","76.12","76.12","76.12","76.12","10.25"
"02/10/2001","75.63","75.63","75.63","75.63","799.25"
"03/10/2001","76.02","76.12","76.02","76.12","13320.76"
"08/10/2001","75.15","76.32","75.15","76.32","3145.75"
"09/10/2001","75.15","77.59","75.15","77.1","113964.18"
"10/10/2001","77","79.05","77","78.27","6568.16"
"11/10/2001","78.56","78.56","77.88","78.56","4682.76"
"12/10/2001","78.46","78.46","77.39","77.39","33096.95"
"15/10/2001","77.1","77.1","77.1","77.1","276.66"
"16/10/2001","77.59","77.59","77.59","77.59","594.31"
"17/10/2001","76.61","77.1","76.61","77.1","71983.31"
"18/10/2001","77.1","77.1","77.1","77.1","1147.63"
"19/10/2001","75.44","76.61","75.44","76.61","3391.67"
"22/10/2001","75.63","75.63","75.15","75.15","27543.22"
"23/10/2001","75.15","75.15","74.66","74.66","46725.11"
"24/10/2001","74.17","74.17","73.19","73.19","46315.24"
"25/10/2001","73.39","73.39","73.39","73.39","6209.52"
"26/10/2001","73.39","73.39","73.19","73.19","3637.59"
"29/10/2001","73.19","73.19","73.19","73.19","2049.35"
"30/10/2001","71.73","71.73","71.73","71.73","204.93"
"31/10/2001","71.73","71.73","70.27","70.27","65589.35"
"01/11/2001","70.27","70.27","70.17","70.17","23649.46"
"02/11/2001","69.29","69.39","68.31","68.31","37912.92"
"05/11/2001","68.31","68.31","65.97","66.36","37175.15"
"07/11/2001","66.36","66.36","65.48","65.48","45905.37"
"08/11/2001","65.48","66.36","65.39","66.36","24899.56"
"09/11/2001","66.36","68.31","66.36","68.22","28813.82"
"12/11/2001","68.8","68.8","67.34","68.31","27184.59"
"13/11/2001","68.8","68.8","68.51","68.8","36908.74"
"14/11/2001","71.14","71.24","71.14","71.24","33660.52"
"15/11/2001","70.27","71.24","70.27","71.24","53621.16"
"16/11/2001","71.24","71.24","70.75","70.75","15062.7"
"19/11/2001","69.78","71.24","69.78","71.14","4795.47"
"20/11/2001","71.14","72.12","70.27","71.83","50721.34"
"21/11/2001","71.44","72.22","71.44","72.22","5430.77"
"22/11/2001","73.19","74.17","73.19","74.07","41294.34"
"23/11/2001","73.39","73.88","73.39","73.88","29715.53"
"26/11/2001","73.19","73.19","73.19","73.19","2459.22"
"27/11/2001","73.19","73.19","73.19","73.19","717.27"
"28/11/2001","73.78","74.56","73.78","74.56","13208.04"
"29/11/2001","74.27","74.66","74.27","74.56","16200.09"
"30/11/2001","74.66","74.66","74.66","74.66","17419.45"
"03/12/2001","75.44","75.63","75.44","75.63","32789.55"
"04/12/2001","75.73","75.73","75.73","75.73","8955.65"
"05/12/2001","75.73","77.1","75.73","77.1","3176.49"
"06/12/2001","75.83","75.83","75.63","75.63","11998.93"
"07/12/2001","75.44","75.73","75.15","75.15","10523.4"
"10/12/2001","74.17","74.17","73.39","73.39","2776.86"
"11/12/2001","74.17","74.17","74.17","74.17","6148.04"
"12/12/2001","74.27","74.27","74.27","74.27","2336.26"
"13/12/2001","74.27","74.27","74.07","74.07","1024.67"
"19/12/2001","73.78","73.78","73.68","73.68","18372.4"
"20/12/2001","73.29","73.29","73.19","73.19","6148.04"
"21/12/2001","73.19","73.68","73.19","73.68","19929.9"
"24/12/2001","74.17","74.66","74.17","74.56","16661.19"
"25/12/2001","74.17","74.17","74.17","74.17","3760.55"
"26/12/2001","74.37","74.66","74.37","74.66","24438.46"
"27/12/2001","74.66","75.15","74.66","75.15","49286.79"
"28/12/2001","75.44","76.02","75.44","76.02","103953.12"
"31/12/2001","76.12","76.61","75.63","75.63","415382.12"
"02/01/2002","73.29","73.29","72.8","72.8","19263.86"
"03/01/2002","72.22","72.22","70.27","70.27","2766.62"
"04/01/2002","70.07","70.85","70.07","70.85","748.01"
"09/01/2002","68.8","68.8","68.8","68.8","327.9"
"10/01/2002","70.27","71.14","70.27","71.14","6025.08"
"14/01/2002","71.14","71.24","71.14","71.24","15513.56"
"16/01/2002","71.24","71.24","71.24","71.24","491.84"
"17/01/2002","71.44","71.73","71.44","71.73","2561.68"
"18/01/2002","71.73","71.73","71.73","71.73","18444.12"
"22/01/2002","71.73","71.73","71.24","71.24","13525.69"
"23/01/2002","71.34","71.34","71.24","71.24","7736.28"
"24/01/2002","70.75","70.85","70.75","70.85","36129.98"
"25/01/2002","70.85","71.05","70.85","71.05","11271.41"
"28/01/2002","71.05","71.05","71.05","71.05","13320.76"
"29/01/2002","71.24","71.24","71.24","71.24","1024.67"
"30/01/2002","70.95","71.05","70.95","71.05","768.51"
"01/02/2002","70.85","70.85","69.78","69.78","9734.4"
