"Date","Open","High","Low","Close","Volume"
"07/11/2005","38.15","38.15","38.1","38.15","66670.07"
"08/11/2005","38.15","38.15","37.42","37.86","20444.67"
"09/11/2005","37.42","37.86","37.42","37.42","17480.19"
"10/11/2005","37.42","37.42","37.32","37.32","7441.86"
"11/11/2005","37.32","37.42","37.32","37.42","8034.76"
"14/11/2005","37.27","37.66","37.27","37.66","3720.93"
"15/11/2005","37.42","37.66","37.17","37.17","88954.76"
"21/11/2005","36.93","36.93","36.93","36.93","1349.35"
"22/11/2005","36.98","37.17","36.93","37.17","57490.41"
"23/11/2005","37.17","37.66","37.17","37.66","3577.82"
"24/11/2005","37.42","37.66","37.32","37.52","10324.56"
"25/11/2005","37.42","37.66","37.42","37.52","59228.21"
"28/11/2005","37.42","38.64","37.42","38.64","188908.74"
"29/11/2005","38.69","39.18","38.69","38.69","356289.25"
"30/11/2005","38.45","38.45","38.15","38.3","26066.95"
"01/12/2005","38.74","38.74","38.25","38.25","126368.5"
"02/12/2005","38.3","38.3","37.66","38.15","75767.94"
"05/12/2005","37.91","38.15","37.71","38.15","10692.56"
"06/12/2005","37.66","38.05","37.66","37.91","110319.43"
"07/12/2005","37.66","37.91","37.66","37.66","220066.42"
"08/12/2005","37.42","37.66","36.2","36.2","118333.74"
"09/12/2005","36.2","36.54","36.2","36.54","22795.81"
"12/12/2005","36.29","36.68","36.29","36.44","46552.51"
"13/12/2005","36.44","36.68","36.44","36.68","24226.93"
"14/12/2005","36.68","38.15","36.68","38.01","45509.83"
"15/12/2005","36.73","37.61","36.73","37.42","35021.72"
"16/12/2005","37.22","38.4","37.22","38.4","60659.33"
"19/12/2005","38.4","38.54","37.96","37.96","56754.4"
"20/12/2005","37.96","37.96","37.96","37.96","10549.45"
"21/12/2005","37.66","37.96","37.66","37.91","3066.7"
"22/12/2005","37.91","38.1","37.91","37.91","21426.01"
"23/12/2005","37.91","37.91","37.91","37.91","40500.89"
"26/12/2005","37.42","37.66","37.17","37.66","217429.06"
"27/12/2005","37.17","37.66","37.17","37.17","213749.02"
"28/12/2005","37.17","37.91","36.93","37.81","399775.06"
"29/12/2005","37.17","37.66","37.17","37.66","163475.57"
"30/12/2005","37.42","37.81","36.98","36.98","438415.48"
"02/01/2006","36.83","36.88","36.83","36.88","5908.51"
"03/01/2006","37.66","37.66","37.66","37.66","73089.69"
"04/01/2006","37.66","38.59","37.66","38.59","24799.38"
"05/01/2006","38.15","38.89","38.15","38.74","68959.87"
"06/01/2006","38.45","38.93","38.45","38.54","38844.87"
"09/01/2006","38.74","39.23","38.74","38.89","220945.54"
"10/01/2006","39.13","39.86","39.13","39.86","93554.81"
"13/01/2006","40.11","40.79","40.11","40.16","92430.35"
"16/01/2006","39.18","40.35","39.18","40.06","11449.02"
"17/01/2006","39.13","39.62","37.91","39.57","80429.33"
"18/01/2006","38.64","38.79","38.64","38.79","30953.23"
"19/01/2006","38.89","39.62","38.89","38.89","56815.74"
"20/01/2006","39.13","40.6","39.13","40.6","84456.93"
"23/01/2006","40.06","40.6","40.06","40.16","46511.62"
"24/01/2006","39.91","40.35","39.91","40.01","76892.4"
"25/01/2006","40.6","41.09","40.45","40.6","90488.1"
"26/01/2006","40.6","41.53","40.6","41.53","157444.4"
"27/01/2006","41.58","42.06","41.33","41.58","108193.19"
"30/01/2006","41.38","43.73","41.38","42.95","133892.14"
"01/02/2006","42.95","45.24","42.95","45.05","51438.79"
"02/02/2006","45.54","45.54","44.02","44.66","112077.68"
"03/02/2006","44.02","44.02","43.53","43.53","69470.99"
"06/02/2006","44.02","44.27","44.02","44.02","35859.95"
"07/02/2006","44.8","45.49","44.8","45.24","143296.69"
"08/02/2006","45.24","45.49","44.51","45.39","132215.68"
"09/02/2006","45","45.98","45","45.73","144523.37"
"10/02/2006","45.54","45.88","45.49","45.49","67038.07"
"13/02/2006","45.39","45.49","44.75","44.75","40357.78"
"14/02/2006","44.02","44.75","42.16","42.16","77035.51"
"15/02/2006","41.58","42.8","39.72","41.58","707508.22"
"16/02/2006","43.04","43.53","42.06","43.04","94556.6"
"17/02/2006","43.04","43.04","41.87","41.87","18543.32"
"20/02/2006","42.46","44.02","42.06","44.02","144094.03"
"21/02/2006","44.46","44.75","43.04","44.51","204058.24"
"22/02/2006","44.12","44.27","44.12","44.27","9240.99"
"23/02/2006","44.31","45","44.31","45","131684.11"
"24/02/2006","44.75","45","44.02","44.02","109910.54"
"27/02/2006","44.02","44.02","43.04","43.04","192956.79"
"28/02/2006","43.04","43.78","41.67","42.31","64748.27"
"01/03/2006","42.31","43.04","42.31","43.04","8075.64"
"02/03/2006","42.65","43.53","42.65","43.53","59412.21"
"03/03/2006","43.53","44.51","43.53","44.51","91142.34"
"06/03/2006","44.51","44.9","44.51","44.61","16785.07"
"07/03/2006","44.12","45","44.12","45","68203.42"
"08/03/2006","44.31","44.56","44.02","44.02","85356.49"
"09/03/2006","44.02","44.02","44.02","44.02","14577.05"
"10/03/2006","44.02","44.51","44.02","44.51","25310.5"
"13/03/2006","44.51","44.51","44.02","44.02","3925.38"
"14/03/2006","44.02","44.46","43.53","43.53","53217.47"
"15/03/2006","43.53","43.53","43.04","43.53","51357.01"
"16/03/2006","43.48","44.51","43.48","43.83","54362.38"
"17/03/2006","44.02","44.51","44.02","44.27","86215.17"
"20/03/2006","44.02","44.51","44.02","44.51","42811.14"
"21/03/2006","44.27","44.27","44.07","44.07","15865.06"
"22/03/2006","44.02","44.27","44.02","44.27","6930.74"
"23/03/2006","44.12","44.75","44.12","44.75","58246.86"
"24/03/2006","44.61","45.49","44.61","45.29","118619.97"
"27/03/2006","45.98","46.37","45.73","45.73","128106.3"
"28/03/2006","46.08","46.96","46.08","46.71","146526.94"
"29/03/2006","47.84","47.84","47.59","47.59","39907.99"
"30/03/2006","46.76","46.76","45.54","46.47","93677.47"
"31/03/2006","46.76","47.2","46.76","47.2","62192.68"
"03/04/2006","46.96","47.45","46.96","47.45","16335.29"
"04/04/2006","47.45","48.42","47.45","48.42","200153.31"
"05/04/2006","48.91","49.65","48.91","49.16","101385.11"
"06/04/2006","49.4","49.65","48.91","48.91","54853.05"
